tweet_id	sentiment	content
1962297794	__sentiment__worry	Dilated pupils suck. The computer screen hurts my eyes so I won't be on the comp for a while.
1961067694	__sentiment__worry	@CheeHsien IT WAS JAM ALL OVER THE ISLAND! Till I'm havin migraine now!
1696004610	__sentiment__neutral	Goingg to school today
1962910580	__sentiment__sadness	My cat died of kidney failure during my math test  This day needs to get better.
1753094352	__sentiment__relief	@Idolfanaddict haha. u can look up best week ever podcast on iTunes. it is May 1 episode  he seems more relaxed &amp; funnier than on Idol.
1960446097	__sentiment__sadness	Its time for me to pack up at work now and have not had much time for twitter!  Thank you for any follow fridays. Be back later!
1753584132	__sentiment__worry	I took a picture of me looking at my bottle of antibacterial. Wicked
1957753872	__sentiment__worry	The sun is wonderful but makes me feel incredibly fat.. The less clothes and more exposure thing  today I diet. Again......
1960497718	__sentiment__sadness	@ozzblair  hugs for the bad day you're having?
1752848385	__sentiment__enthusiasm	Great find @NicciSnail  http://amanita-design.net/samorost-1/
1695310006	__sentiment__hate	** gifts &amp; honesty box messages has been discontinued due to abuse ** - hehe, dalÃ¯Â¿Â½Ã¯Â¿Â½ facebookovÃ¯Â¿Â½ aplikace na hovno
1753727152	__sentiment__hate	@chocoshabi I'm going to ask Waldi. I hope he makes a new keyword for me
1961557844	__sentiment__sadness	I can't comment directly to someone...... and I'm here all alone
1962479564	__sentiment__worry	@randazzled my phne blocks text
1753138062	__sentiment__love	@jacquelinesteps Haha you're welcome! I was honestly going crazy too. Have a great night as well
1961573986	__sentiment__worry	@HLJx lol thanks!there scary to wear though
1753758305	__sentiment__happiness	is very shocked and feeling sick... but happy all the same
1752353442	__sentiment__happiness	going to bed.   goodnight
1957300222	__sentiment__neutral	@HomeSwapperteam what is the point of your twit on bgt i must be one of the only people you havent found a swap for depite the promises
1962413568	__sentiment__worry	@jennytornado DAMN IT! I want to see that movie sooo bad.  Don't tell me anything. hehe.
1962743261	__sentiment__worry	@NathanFillion hey, what about us followers in ATL!!!!
1694054506	__sentiment__worry	@beccaRAR I like to support my friends  It's sad that I'm your only friend though
1960762039	__sentiment__sadness	there's something about this area that makes my tonsils swell up everyday. i don't get it..  i feel slightly miserable. #FF done 4 now!!
1964870824	__sentiment__neutral	is goin out  to  dinner!
1962296067	__sentiment__neutral	Going there....
1966250700	__sentiment__worry	@kidkierain yeah, that does sound a bit bad man... i got fucking exam week this week
1957617107	__sentiment__neutral	@thawrite1 oh you and @mdotperiod had free drinks?! thats wasup..Im givin up drinkin for a lil bit
1695805912	__sentiment__worry	Does 'Real Detroit Weekly' not have a website.....Oh the horror, the horror
1961039804	__sentiment__neutral	@demetridadon well what about tomorrow? I miss you
1962584495	__sentiment__empty	In human anatomy bored out of my mindddd!  someone save me.
1961134407	__sentiment__sadness	@Yurges loadsa shizze has happend  IM SO UPSET..
1965504849	__sentiment__sadness	in desperate need of some tweets to cheer me up
1751250593	__sentiment__happiness	It's a Peter &amp; Gordon morning  -&gt; And I, go to pieces and I wanna hide / Go to pieces and I almost die / Ever... ? http://blip.fm/~5yk38
1694627293	__sentiment__love	@Jay_RachineA oh so you said you good-byes and hugs  my dad left around 4 in the morning so I woke up to an empty house i'm pretty scared.
1753383868	__sentiment__love	ofcourse they start fightin aight the party buts its cool theyu held it down now im chillin with my home girl  HAPPY MOTHERS DAY
1964698659	__sentiment__worry	Preston stayed home and I don't know why
1965524073	__sentiment__neutral	actually I could do with going to weight watchers
1694511465	__sentiment__worry	@DeveshM just had a look - missed out by a couple of hours, i'm sorry. i'll let you know next time..
1753049864	__sentiment__worry	Artwork at 3AM. Gotta get this portfolio done for MECA by wednesday. Meeting with milonzzi to review it then.
1753790576	__sentiment__happiness	@sevenspiral no worries, good news are good to spread
1694420231	__sentiment__love	@Hedgewytch We're English (well in parts), it's Weather, it IS an obsession
1751213299	__sentiment__enthusiasm	@youngscraphics - I produce/direct/film/edit... I write... I coordinate events... I manage Don Fetti... there ain't much I don't do!
1965650484	__sentiment__worry	Oh hey, look, North Korea are going to kill us all; or at least some of us.
1957485047	__sentiment__neutral	starting to wonder if I'm going to get this job... came across as though i'd find work elsewhere if needs must... not intentionally
1694440911	__sentiment__love	@sunshinebliss it was ok. Cute @ times.
1753500206	__sentiment__neutral	@dulani247 Yep, I do.
1964036978	__sentiment__worry	I'm terrified about the surgery next week
1751642129	__sentiment__happiness	i have twitter, sooo i'm pretty damn cool now
1957001496	__sentiment__neutral	still needs another 6 hours of sleep
1753116642	__sentiment__neutral	@bioncaaa  so thats how u spent ur weekend so far?
1694976311	__sentiment__worry	http://www.facebook.com/pages/HelloTxt/73275306275 this message is posted on HelloTxt Facebook Fan page through HelloTxt, check it out
1963095345	__sentiment__worry	Don't really feel like I got a tan  I gave up and am working out instead. Skin cancer is overrated. &lt;3 CJ
1751287481	__sentiment__happiness	goodmorning !
1753006429	__sentiment__happiness	@Spandexx hahahaha wtf dianne????? who twitters that lol...i guess it depends who the person is.....
1957675193	__sentiment__empty	Awake at 4am..  can't sleep
1753728338	__sentiment__happiness	Just got home from another amazing night
1753650234	__sentiment__worry	right, caffeine levels topped up, few more hours revision then #f1 time  'mon the jenson.
1964294880	__sentiment__neutral	@nayia37 Everything is lousy
1753313181	__sentiment__happiness	had fun at her b-day celebration.
1750963580	__sentiment__neutral	@ishakey yea so wassup
1753452561	__sentiment__worry	All ready for work... except my arm
1963786938	__sentiment__sadness	#justcause Summer Hours say our day ends at 1pm...doesn't mean I really get to leave at 1.
1961501119	__sentiment__neutral	Ok I might be a lil slow what does &quot;FF#&quot; mean?!  http://myloc.me/1Zx6
1960472543	__sentiment__worry	@vladalexa I have a Palm now. I would like an HTC HD, but it costs 3 times more than my phone
1961097186	__sentiment__neutral	@MattTerry You can't make it down to NYC at all when I'm there huh?
1751539049	__sentiment__happiness	I love these App things, it be hella awesome bro.
1963465928	__sentiment__sadness	I burnt my arm.  (just thought you should know)
1750929333	__sentiment__happiness	baked a cake &amp; watching a movie.
1961643688	__sentiment__happiness	Excited to see the girls today; @takinakab its boring at work without you
1753649654	__sentiment__relief	it's the last day  in lonesometown
1694110925	__sentiment__love	@iheartmissy http://twitpic.com/4i8kk - How pretty !
1964948305	__sentiment__worry	@Direct2Dell  my mini 10 order is delayed again.  Can I call to add the TV tuner for $20 more??
1751394430	__sentiment__happiness	@BrokePimpStyles Yep Yep! I plan to do nothing  That is bliss to me!
1966411976	__sentiment__boredom	@DanielFielding i tried listenin to music 4 half an hour! Tried readin a really boring book-still wide awake!
1962522731	__sentiment__boredom	On a 10min brake. At wrrkk ... its 11:06 and its over at. 11:16
1753274028	__sentiment__worry	@noisydogstudio sorry 2 hear albert isnt well? dont know whole story, so i'll keep ya'll both in my prayers. (((hugs))) 2 u both!
1966074863	__sentiment__love	@CirqueLasVegas 2nd ticket has to be for the same show, though, right?  No good for a solo traveler to Vegas.
1752942627	__sentiment__neutral	mmm...reconsituted meat products and week-old veggies...gotta love that rehydrated warm milk for breakfast
1963086009	__sentiment__worry	is wondering y Mother Nature is making my life miserable
1753836141	__sentiment__neutral	@terrycafolla I could act in most Buffy eps  I have seen them so many times, but s1 was shaky (apart from eps 1,2,6,7 &amp; 12)
1960574841	__sentiment__sadness	I hate being young
1752772434	__sentiment__neutral	@LMStellaPR yes, yes .... nap or read gossipy mag if you have one handy
1752796478	__sentiment__happiness	@whoaaitskristi OMG I'M SOO EXCITED! i've been waiting for it ever since i saw the 5th one at midnight the night before!
1753417085	__sentiment__love	Happy mother's day to my sweet mum
1751429514	__sentiment__happiness	my mother is drunk grrrreat.. It's okay it's mothers week
1694420534	__sentiment__relief	Slept like a log last night, now I'm full of energy
1965669794	__sentiment__worry	@nicksantino NICK WTF I WAS GONNA GO BUT I HAVE NO RIDE. Boo
1752987572	__sentiment__neutral	@sinfulsignorita Its sunny atm, need to drop my brother for his classes later, so will find out then
1964369741	__sentiment__worry	@ProudKiwi missed you by 10 min, haha. went to sleep at 15 past, but had a major anxiety attack around 630 again. ugh.  boo
1694626038	__sentiment__love	#musicmonday Epic song. (Y)  ? &quot;Lights and Sounds&quot; by Yellowcard ~ http://tinyurl.com/db7ppm
1965851070	__sentiment__worry	@Vasilly I think I have some tea somewhere. It's probably old though.
1694791593	__sentiment__surprise	Looking forward to a session at the gym
1695443050	__sentiment__neutral	@maroonedmarla Try this link.  You'll have to watch an ad first though. http://tinyurl.com/4ttngg
1962652584	__sentiment__happiness	OMG !! hollyoaks well dramatic  !!!!!!!!!!!!
1751035712	__sentiment__love	@manu_preet haha one of the many reasons I love you
1695135047	__sentiment__neutral	@XThe_Happy_EmoX lmao. Lucky! It's 10 minutes on foot for me  ewww..... School.lol. On the bus now.
1753401391	__sentiment__neutral	@JodieGiese yeah- there was definitely a pillow fight.
1752505538	__sentiment__neutral	sweet dreams!
1961238727	__sentiment__happiness	Back in Manchester. Whats with the weather? Sweaty
1751609326	__sentiment__happiness	@russiandiva  Tat, You looks beautiful and are a heck of a mama and business woman.   Dana
1965814419	__sentiment__worry	@BriaNicoleSison Why aren't you at blue martini with me??
1965097888	__sentiment__sadness	@TheMikeKelly Sorry Mike, was assuming it was music that was missing..I don't know then.. a mystery..
1752824635	__sentiment__happiness	Goin to bed... Finally. So sleepy! *Happy mothers day!*
1965252176	__sentiment__worry	please do not let me get obsessed, whatever or whoever is in charge of my actions  you've been doing such a bad job lately
1753237299	__sentiment__neutral	@MindandBodyYoga one of my favorite quotes ever
1695729182	__sentiment__love	http://naturalismo.files.wordpress.com/2008/01/elliott10.jpg my hero
1694439265	__sentiment__relief	Having a cup of tea
1752796432	__sentiment__happiness	@Willy9e  shouldn't I be going to sleep? Just kidding :p
1694814869	__sentiment__worry	Trued a rim!  I'm getting good at this! o_O
1965421050	__sentiment__worry	@sanchaaaa im sadd sancha  june 18 for me is a fail  its gonna be you and chini ((((((
1962830382	__sentiment__neutral	@PBsAlienGirl  Happy Belated birthday hun!! My net broke  This is the first chance i've had to get online! Luff Yooooooo xxxxxxxx
1751608872	__sentiment__love	@kaybhart You WILL be succesful  Love You!
1696175909	__sentiment__happiness	Im fine also..up way to early..lol...soo those r all ur dogs? to kut3 ..i def want a pit! lol
1752919691	__sentiment__happiness	I want to wish HAPPY MOTHER'S DAY to my two favorite moms in the world: My own mom of course  and my sister!!! HAPPY MOM'S DAY TO YOU TWO!
1958135246	__sentiment__sadness	@RedBaff alright - was only joking - I just said no wine here  - fool me maybe? - I don;t like drinking
1753400338	__sentiment__worry	@JessicaBooth LOL @ozdj said to look out for you - but I was in canberra -
1962147827	__sentiment__worry	I'm so confused about the weather, is it really gonna be sunny? or is it really gonna rain?
1752227453	__sentiment__happiness	@ocell great to hear you saw Slumdog Millionaire! And yes, that's a Bollywood thing at the end
1962616852	__sentiment__relief	@KazooCarrieFan I know! I can't go either...it's sad  She needs to come back to MI asap, haha
1695884370	__sentiment__neutral	http://twitpic.com/4jken - fire and urban at rock challenge
1961284535	__sentiment__neutral	Lack of plans for tonight  Anyone going out?
1753176250	__sentiment__sadness	off to mothers day brunch with the gang. YAY!!!!! It's not the Zoo, but should be just as much fun.
1750896888	__sentiment__neutral	Dyed my hair. .&quot;back to black&quot;
1752962368	__sentiment__neutral	@lotusheartbreak You should check yourz Rayne.
1696134843	__sentiment__happiness	Um... happy star wars day btw. Cheers to all you scruffy looking nerfherders and hot ami's out there.
1753313034	__sentiment__neutral	@KateEdwards yay, you get to ride on the tow truck. How cool is that?
1695220851	__sentiment__fun	@AddictedToJones lol, of course i'm right, i'm ALWAYS right, didn't @ElieBel tell you???
1751537743	__sentiment__neutral	i am on aim getting ready to go to bed. running a 5k tommorow for mothers day. wish me luck!
1751888820	__sentiment__enthusiasm	41 Followers? Random people, but okay!
1693956875	__sentiment__neutral	Time for me to sleep........
1962171118	__sentiment__anger	No gas PLUS no money = Desperation!!!   and that's the word of the day!  http://twitpic.com/66zls
1695728913	__sentiment__neutral	@ravenbeauty78 Me. You. COUNTING CROWS! Table Mountain Casino Event Center (near Fresno). July 19. Are we there or are we there??
1694728044	__sentiment__relief	@imagined learn learn!... we can learn together!
1963508602	__sentiment__neutral	Just ate way to many chocolate animal crackers
1961366316	__sentiment__sadness	Headache
1962327934	__sentiment__sadness	OMG i just realised while listening to &quot;perfect story&quot; penny liked dr horrible!!! damn you captain hammer!  omg im so sad now!
1752191528	__sentiment__neutral	@NightShade10 It'll be worth the wait, I'm busting a gut here.
1694605624	__sentiment__happiness	@chromasia I saw your tweet minutes before going to lunch.  Decided to skip that today. Thanks for saving me the money  Speedy recovery!
1751988258	__sentiment__sadness	@pageoneresults more seo voodoo  Google has your cache. NOARCHIVE only hides it from users.
1957072682	__sentiment__worry	Sooo much work so little time
1752443435	__sentiment__worry	Packing up and leaving inlaws house heading home sweet home... Had a nice weekend and back to work in a few hours
1963385478	__sentiment__fun	@jUjUbEAN0273 lol yea im thinkin bday bash ! but everybodys lame wants to sit in the house instead of qo wit me  lol
1962240741	__sentiment__worry	my trousers are damp.
1961258509	__sentiment__worry	@africanewtonxx oh my god. i can't do the end of the dance  *sob*
1696135640	__sentiment__happiness	@ru5tyloxx  You're silly.
1753384033	__sentiment__love	@cow_grrrl   You have the sweetest children.  You are obviously a great mom. I loved reading your blog w/ their msgs to you.  Kudos.
1960908419	__sentiment__boredom	I am sooooooo bored in textiles !
1962164760	__sentiment__relief	@Flamenkers I send messages to greg all the time, no answer  its ok I still love o &amp; a, goog luck with your move to Erie.
1753367509	__sentiment__happiness	@krystynchong that's part of what I've been working on...use the AppStore on the phone  - there's a whole other piece of the puzzle
1695885061	__sentiment__neutral	Spending way too long looking for a new desktop background
1753452538	__sentiment__neutral	@MichaelMCrowley i saw wolverine too!
1694705347	__sentiment__happiness	Flickr pics Chester Zoo: danwtmoon posted a photo:   &quot;WELCOME&quot; to Chester Zoo by Jockey  http://tinyurl.com/cq7qw8
1694311993	__sentiment__neutral	http://twitpic.com/4jax3 - Update Ableton Live
1957459248	__sentiment__worry	Did not feel like getting up
1957198077	__sentiment__relief	Off work, trying to relax for about 30 mins before I've gotta go back to sleep
1963869515	__sentiment__worry	The city officially smells like dead fish
1751467220	__sentiment__happiness	I have lived through our band's first performance, and it was pretty damn fun.
1752644724	__sentiment__love	oficially mother's day! Hug &amp; kissa Ur mom today more than U do everyday  cooking 4 her is a good idea, i'm making enchiladas suizas =]
1966334037	__sentiment__worry	@yoyonb87 yep, so I damn it.
1966106217	__sentiment__neutral	my tv is so boring
1694437786	__sentiment__fun	@djcamilo classics are timeless...dont believe me, check youtube, google, etc. Numbers dont lie &amp; i actually performed it last night,
1694145136	__sentiment__love	yaay din dins ready
1752895758	__sentiment__neutral	@clarexsaula Hey, sorry I got off last night!
1961134870	__sentiment__love	@Leikela4 glad its nice there. Gray skies and rainy in wisconsin.
1962652413	__sentiment__worry	@lost_in_a_story Glad I'm not the only one. He's our baby, and I'm terrified he'll think we're never coming back.
1964991423	__sentiment__neutral	R.I.P. 60GB Playstation 3  YOU WILL BE MISSED!!!   November 2006 - May 29 2009
1753568647	__sentiment__fun	Still awake lol Finished talking to a really good Brawl player. We talking in SmashSpace.ning.com  Join the website if you like SSBB!
1963464861	__sentiment__worry	Is Watching Britains Got Talent, &amp; Is biting her nails. Please don't come off black nail varnish
1958115653	__sentiment__worry	Morning. Forgot my daily booth yesterday.. shocking! I want to sit in the garden today and read but we have a huge bees nest
1965817977	__sentiment__sadness	Damn I wish I was at Botcon with everyone.
1694458724	__sentiment__surprise	lol how I met your mother
1753855166	__sentiment__empty	right im off for a shower my little treasures, ill see you later on
1964992311	__sentiment__neutral	Watching southpark for another 20 minutes
1965648303	__sentiment__neutral	? ? ? You can't be 29...on Sugar Mountain...(or so people tell me...)  ? ? ?
1752873661	__sentiment__fun	@jameswhitaker Umm most def  We should have a fun Houston day together and then hopefully it'll turn into a Houston night... hehe
1695136784	__sentiment__happiness	goooooood morning!
1957738636	__sentiment__enthusiasm	http://bit.ly/Wl9yL  i want to go here
1693997133	__sentiment__happiness	@Rosiecosy Thanks for sympathy. It wasn't too bad until about an hour ago when I started thinking of the appointment tomorrow.
1694437769	__sentiment__neutral	@byronicman my GF has an interview with them this week
1962452001	__sentiment__neutral	@amber_benson It's been raining here for 3 days
1966096671	__sentiment__worry	here comes the storm.....ackkkk
1962222681	__sentiment__worry	is very worried about sam  and wants to know he okay!
1965964531	__sentiment__worry	blip.fm is on it's last legs
1961463424	__sentiment__empty	@less_than_3
1963127454	__sentiment__sadness	Is stuck in some long ass traffic on the motorway...I'm not gonna get home until after 10pm  I'm so tired...
1957714838	__sentiment__sadness	knee surgery.... back home for about 6 weeks
1695884450	__sentiment__neutral	@RobertPattz Bonjour.. Did you sleep well?
1753822032	__sentiment__fun	@paigeebaby HAHHA yeahh  like SS on ellen xDD
1963318283	__sentiment__worry	Aaahhh I'm just so busy. Sorry everyone.
1964977669	__sentiment__enthusiasm	i really wanted to go to surfers today
1963991825	__sentiment__sadness	producing the 6 with @PieterBickford then anchoring... and a sad goodbye to Miss Lynne Ashminov  we will miss you!
1694016874	__sentiment__love	@MaheshKukreja Welcome!
1753008148	__sentiment__fun	@tommcfly You're welcome!  Actually, the all Swedish fans are trying to get McFly to  us! We are very close now
1966166958	__sentiment__love	i miss my puppies...
1957611147	__sentiment__empty	@catticho diego? i know lo ame a jack
1752699488	__sentiment__neutral	@auroraawakes That means you need to start.
1957170760	__sentiment__worry	Misses his twitastic fwiends
1695884618	__sentiment__neutral	math is all that is left for the day, then the DMV
1962935508	__sentiment__sadness	Wish I was going back to the lake for the weekend...had a blast...miss my lil bro
1965328537	__sentiment__sadness	Smackdown is a lot more boring without Maria.
1751140920	__sentiment__love	: experiencing the unique #Winnipeg tradition known as &quot;the social&quot;. Trying to pace myself.
1694646233	__sentiment__happiness	@MissxMarisa haha, yeah I think it's a bit of both
1695081838	__sentiment__neutral	Do you know what's my best tactic? My best tactic is to just go with the flow. And you don't care.
1752748848	__sentiment__enthusiasm	@N0S4A2 wowie wooie someone updated their twitter without me having to remind you. I'm not even mad,I'm impressed.  how was the lasagna ?
1961995189	__sentiment__neutral	Fish fingers and potato croquettes it is then! Would love some baked beans, but they tend to hurt me.
1752474602	__sentiment__happiness	I love my Boogah! Can anyone contain Lebron James?  Talk about so sick
1751749560	__sentiment__love	happy mothers day to all you mums out there
1964152153	__sentiment__hate	ughh feel rubbish
1751287108	__sentiment__happiness	@VanetaRogers Thank ye, Vaneta.  Much appreciated
1957288930	__sentiment__worry	@vivzy yeps...just for today though  I badly wanted to do some geek-shopping...
1752724718	__sentiment__relief	Nothing exciting from me tonight....got some new toys to play with though  Happy Mother's Day Ladies
1965590205	__sentiment__sadness	on my way to shreveport to forget all the bad things he's brought into my life
1965576776	__sentiment__sadness	my attempt to sync facebook and twitter seems to have failed
1966163711	__sentiment__love	I wish i had my iPod , i need some jonas . I miss their sexy voices  JB forever !
1957266491	__sentiment__surprise	@niccoqp I miss going to EK every summer &amp; christmas vaca  Take me there!
1960943129	__sentiment__sadness	@jvfriedman can't! need to work on overtime project at lunchtime.    Sorry!
1694587053	__sentiment__hate	@coollike &quot;And I'm packing your ANGRY eyes, just incase&quot;
1751503234	__sentiment__happiness	@acummings I am ecstatic client can do a deed in lieu of ...so Monday I will take my sign &amp; lockbox off happy another satisfied client
1960159464	__sentiment__neutral	just starting my day...a long Friday
1752643560	__sentiment__neutral	@therealsavannah I think you are a follow-your-dreams-and-they-will-come-true person. That's why your my  favourite YouTube star
1962326416	__sentiment__anger	i hella wanted a sausage mcmuffin but when i gt there breakfast was over
1695249955	__sentiment__sadness	is feeling sick .... oh well, i reckon those people on the bus cursed me.... Anyways, nighty night all!!
1752473285	__sentiment__worry	@Nololos yeah  just told Stanley its the only time I want to slap girls icky bitches encoraging bad behavior
1753886417	__sentiment__neutral	@tinja69 lol fine, I go for her too
1961974347	__sentiment__worry	@iamdiddy I need a hug  I'm doing my junior cert this week and I'm totally stressed out :'(
1957202674	__sentiment__neutral	... that's all
1695803720	__sentiment__enthusiasm	Morning...tired should i excercise or jus relax need to catch up on sleep..Ladies would you like to see Shemar Moore @ Embassy? Hit me up
1753313277	__sentiment__worry	@selenagomez u should tell ppl where u'll be in vancouver.
1957324684	__sentiment__worry	Off to work I go
1753617789	__sentiment__sadness	@emilyhall92 awww bless him  i am indeed coming, 68 days woooo! are you?
1751888139	__sentiment__happiness	http://twitpic.com/4wc1y - Cracking myself more &amp; more up..  PhootoBoothingisFunForBunny Volumen Eins!
1961146939	__sentiment__worry	@lauralalahh I'm so sorry!! I hope she's ok  xxx
1694013630	__sentiment__neutral	Writing my first tweet
1751139620	__sentiment__neutral	@tnewberry I was talking about the margarita machine.
1960811597	__sentiment__worry	@Jaisaphira I agree, however I can't sell  until I'm a full brick &amp; motar store...  soon though hopefully
1958034055	__sentiment__neutral	wanting to nap, but if i sleep i might not wake up before kyle gets here  and sooo hungry.
1964768818	__sentiment__sadness	Sadly I know a lot of women who like this song  ? http://blip.fm/~7a73f
1964648851	__sentiment__hate	@notbeaverhausen I want to hit that
1753155093	__sentiment__relief	Finally home, watching saturday night live, then dreaming about my amanda boo
1966175032	__sentiment__worry	cant go to work tomorow. still sick  grrr its anoying me now!x
1961544729	__sentiment__sadness	Was talking to Vincent  Miss him so baadly.
1962177936	__sentiment__love	@bondsbustyblond We've just 16Ã¯Â¿Â½C today&amp;cold wind..  Want it 2b like 25Ã¯Â¿Â½ to 30Ã¯Â¿Â½! I love hot weather! But I reaped the 1st strawberry yday!
1961520633	__sentiment__surprise	thanks iPhone, you kept me up till 1 am. Asshole.
1694089863	__sentiment__love	I just got twitter for my palm  &lt;3
1752920049	__sentiment__neutral	@Dr_Jared I thought of u man!  The city had a parade for him too. He threw out the first pitch for the Brewers game at Miller Park too.
1962999757	__sentiment__worry	In other news: I want to register for this Artslam thing but I'm too afraid.  I'll just do it independently I suppose.
1751104354	__sentiment__happiness	Yay! Bannerbomb for the Wii is finally out. I can run homebrew on my 4.0 Wii.
1961487397	__sentiment__sadness	laying in bed listening to opticon. i miss joe veneck
1961475682	__sentiment__neutral	@PGATOUR Dang I should have stuck with him in my fantasty picks
1964965805	__sentiment__worry	omg!! i have so many finals to study for !!! i so freaked out that im gona fail
1694366518	__sentiment__enthusiasm	hold on to what you've got
1752943138	__sentiment__worry	@blawnoxgirl Yes, we will! We should maybe do it in a DM though so we don't annoy our followers. Thought of that too late.    Good night!
1753217179	__sentiment__happiness	@tom_conrad you take such good photos.
1963411639	__sentiment__neutral	i wish i was at the beach already
1963601475	__sentiment__boredom	Man i am being boring today not tweeting  How are you guys?
1753399091	__sentiment__love	Porridge with nutmeg, rasberries and honey  mmmm
1960391389	__sentiment__worry	@illmindPRODUCER careful the cops dont mistake you and your kids for criminals - i hear there is some indiscrimate shooting going on
1965387513	__sentiment__sadness	At the library  being friggin bored.
1753198319	__sentiment__love	GoodMorning, Hope Everyone Has A Beautiful Day Today  x
1960625682	__sentiment__neutral	only 2 more days of minnie
1750929647	__sentiment__enthusiasm	@CinnamonCloud well you'll ether have to buy the DVD or wailt till july to see the Secret Episode!!   Episode 13!
1753330276	__sentiment__fun	http://twitpic.com/4wppn - This is how wild at down and derby... TRNDS3TRS
1696087295	__sentiment__neutral	@SQLChicken I should post some photos of my robots  ok - offline for 4 hours now. ttfn (oh, so IM...)
1693977922	__sentiment__neutral	@DavidArchie Have a great day today David!  May you write some wonderful masterpieces!
1965374484	__sentiment__worry	i want  to go to a  concert  from fob now!!! i miss  it   can't wait  any longer ...
1963167891	__sentiment__worry	@AmyDeWitt You have arthritis in them?  Really??  Poor you  That would be painful - but you can't be that old.  How many squats did u do
1966259174	__sentiment__sadness	@alinachka is there anyway you could forgive me?
1966129930	__sentiment__sadness	@AwkwardTown I know. I think I'm going to have to miss it, though.  This is when sacrificing money for job happiness sucks ass.
1752821718	__sentiment__worry	the day after.... I`m not sick but a little tierd...a bit to much to drink, but I had fun!
1960509682	__sentiment__worry	@actionscripter I tried to translate your tweet using google translation service, but it just spat it out back out at me
1966156693	__sentiment__sadness	@MyroneTadrid  aw her latest &quot; selenagomezLast day of shooting... Goodbye Canada. &quot;
1961688999	__sentiment__neutral	@moossacre lol - funny thing is - I don't even know what class or even race half of the people in our group are   yes - I am THAT clueless
1753329588	__sentiment__fun	@RetroRewind Joe's version is pretty but it's a sleeper.  Shouldn't be played at 1am.
1695728231	__sentiment__surprise	@prempanicker Ah, I thought management fiat was your own fiat  Oh well... And... Shripriya (or Shri if one must shorten it).
1962259325	__sentiment__worry	@t0astbandit eesh, sorry to hear that. That isn't going to make travel to Michigan very fun.
1694569930	__sentiment__fun	@sofiavalentine cool baby, when are you going to go? I'll be there in July!
1965401596	__sentiment__anger	rught brb on me ipod. if i randomly go off its cos me internet breaks
1966295263	__sentiment__worry	Little kids annoy the hell outa me by being all active and shouting and attacking me Etc.
1962454206	__sentiment__sadness	@Victoryhawk Darn. No bacon
1957050747	__sentiment__sadness	@RealBlackWidow But but I dun wanna
1752962414	__sentiment__relief	Im free at last, tomorrow I get to remember what Sundays look like
1964157570	__sentiment__neutral	Its so obvious Holly will go thru on the public vote straight away.. SOOO obvious.  Then Aidan and Greg for judges but neither should go
1694292255	__sentiment__happiness	wants to welcome @melizadeleon: back to Plurk again!  http://plurk.com/p/rp5po
1752322162	__sentiment__empty	@duckout Whole Earth Festival
1964854969	__sentiment__sadness	@kmaco214 He's probably in bed...depends on what aide he has today.
1695442531	__sentiment__worry	Off the road this week
1753885410	__sentiment__happiness	@hairrocks happy birthday!
1752020105	__sentiment__fun	going to eat rice and fried chicken from sederhana  the padang restaurant! yummy!
1752942329	__sentiment__happiness	@JaybzS Hi! We get to try out new restos..so yea, it fuunn  Let's have dinner when you get back!
1752823791	__sentiment__surprise	@brabakr @Elikapeka @BeachMomOf2 Oh Duh....I see that now .....thank you....
1694312905	__sentiment__neutral	@nicolerichie have you watched Persepolis? Broken English is also nice for sundays
1963048376	__sentiment__neutral	I wanna go to the extra show really bad
1964583491	__sentiment__boredom	@thefunkyfairy hiya, hows your week been?? just tried to DM you but your not following!  x
1957383622	__sentiment__hate	@jaysun093  yes it is. Sucks don't it
1965216827	__sentiment__worry	j. alexanders... i'm sorry nintendo, but if i'm in a collared shirt then chances are you're staying home tonight
1752502783	__sentiment__fun	Cleaning my roooooooooom, about to continue playing with my DSI
1965732280	__sentiment__neutral	@LDYoung I like them.  Is that weird?
1964671671	__sentiment__worry	@dcorsetto Ugh my trousers do that too and I've never found a way to combat it! It's so weird
1957471796	__sentiment__neutral	@milosundae akhrnya The Hills nggi..90210-nya macet2..HIMYM cm ada season4,pdhl gw nyari season3nya
1753727577	__sentiment__love	@BurT_E  It's an honour being your friend!!!! http://bit.ly/LhgZ2
1965450102	__sentiment__worry	@mercutiom i know! i just got off the phone with them. it will leave a Giant hole on Mill. + Regions also closed.
1695654499	__sentiment__happiness	@twitlonger Hi x Your websites soo cool i love using it  Thank you
1964731886	__sentiment__worry	having to use IE =/ firefox is playing up and i don't know why  will try and fix it tomorrow.
1965734829	__sentiment__love	@jeskamitch Hahah! That was the best! Thank god for Terry he was laughing so hard. I miss him   I remember racing trucks with him that ...
1752871340	__sentiment__neutral	@hellosawah DANG i want to be on the beach late at night. that's the best. the sound of waves and the breeze!!hope you are well!
1964829985	__sentiment__neutral	@oneofthosefaces all tubes closed on 9th and 10th of june  any idea of how to get to the venue?
1961533741	__sentiment__neutral	@TiffanyMMiller Yes i work 6 to 3...
1963593925	__sentiment__neutral	Hoping the day gets better now
1964617546	__sentiment__sadness	@leirastorm  That's sucky. We'll miss you being on.
1957340928	__sentiment__worry	cant sleep again! Been up for ages...
1751819380	__sentiment__love	@TheLonely perfect song!
1961572423	__sentiment__happiness	FRIDAY!! I gotta work tommorow tho
